18/08/2024	12:24:12	 625d28df-9a6d-448b-a753-6206fb374a4b	 GET 	 undefined 	 /
23/08/2024	20:46:30	 2c8f45d6-f2ee-41ca-a258-e461c6cca046	 POST 	 undefined 	 /register
23/08/2024	20:47:16	 2abc4770-f7d5-4bf0-a014-adc2c57d984d	 POST 	 undefined 	 /register
23/08/2024	20:47:32	 a438c7f6-36f6-453a-a80e-92f7d92d7c0d	 POST 	 undefined 	 /register
23/08/2024	20:53:57	 3f341ee1-7c24-4fda-90e2-ebb41d4e8f73	 POST 	 undefined 	 /register
23/08/2024	20:54:13	 6d33ccae-69c0-4d46-b9d9-9df208f3fd23	 POST 	 undefined 	 /register
23/08/2024	20:54:25	 df5616cf-dec1-4b65-a427-0bd8b77e03ee	 POST 	 undefined 	 /register
23/08/2024	20:54:27	 61edd5e7-e903-4ca0-879a-30694160f3b9	 POST 	 undefined 	 /register
23/08/2024	20:56:13	 515ba0bb-1b2e-427d-9695-70bfa5f8c27a	 POST 	 undefined 	 /register
23/08/2024	20:56:26	 f2c6bc61-57f6-41e5-8b7e-28844c6bd684	 POST 	 undefined 	 /auth
23/08/2024	20:56:55	 7c9a867d-b3c5-4849-b05d-9fc7b5a4b507	 POST 	 undefined 	 /auth
23/08/2024	20:57:17	 356e9c68-bcf7-4549-9ff2-d0b632e3ee7f	 POST 	 undefined 	 /auth
23/08/2024	20:57:29	 bbaf4ca2-605c-4af9-9b9c-9e7d0bc4065a	 POST 	 undefined 	 /auth
23/08/2024	21:59:19	 a626db34-9cd6-42ef-b280-40021c63cb64	 POST 	 undefined 	 /auth
23/08/2024	22:02:49	 920d8642-2a49-4f7d-8604-249643f10866	 POST 	 undefined 	 /auth
23/08/2024	22:03:40	 19e8f226-179a-474e-9b31-6663a616fb62	 GET 	 undefined 	 /employees
23/08/2024	22:05:03	 1a804124-02be-4ad0-8c63-9f79c67742a5	 POST 	 undefined 	 /auth
23/08/2024	22:07:13	 4556bcac-783a-4470-aa91-7b02b8c14483	 GET 	 undefined 	 /employees
23/08/2024	22:22:58	 c589dc5b-f68f-4f24-933a-72ede1a62c5b	 POST 	 undefined 	 /auth
23/08/2024	22:23:07	 75d9006f-dfdd-4b11-982f-0788066be05a	 GET 	 undefined 	 /employees
23/08/2024	22:25:51	 defe492e-7425-4039-822f-1a131814dc00	 GET 	 undefined 	 /employees
23/08/2024	22:26:32	 2d426749-331f-4d92-be1c-981e03ffd134	 GET 	 undefined 	 /employees
23/08/2024	22:26:48	 5895b5a6-bed3-43d9-be8c-4dc3301ad37e	 GET 	 undefined 	 /employees
23/08/2024	22:27:21	 695f5b6f-fec9-47bf-b51f-2af78b65ba54	 GET 	 undefined 	 /employees?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VybmFtZSI6IkJ1dGtpIiwiaWF0IjoxNzI0NDMxOTc4LCJleHAiOjE3MjQ0MzIwMDh9.1RElEqwK2HQ1bQuC6VCDkXlg6cfT_XneJ9pEDlsUDNY
23/08/2024	22:30:09	 5cb7053c-d5c0-4af6-befb-6c48bc1200d3	 GET 	 undefined 	 /employees
23/08/2024	22:32:23	 8267ce38-bcee-49e0-bf0b-1f3d6adfc7de	 POST 	 undefined 	 /auth
23/08/2024	22:32:41	 01cee712-cc7d-46d8-be55-65876de7fce2	 GET 	 undefined 	 /employees
23/08/2024	22:37:52	 ee6770ad-569b-4780-b31a-50c54c9377af	 GET 	 undefined 	 /employees
23/08/2024	22:39:21	 654bec77-84ec-4b3c-a668-c9cee2684863	 POST 	 undefined 	 /auth
23/08/2024	22:39:31	 23ff78d7-cc79-4769-87bb-aa4e86a95a22	 GET 	 undefined 	 /employees
23/08/2024	22:42:06	 b6ba7663-ef9a-4b11-add9-24d5c544ea69	 POST 	 undefined 	 /auth
23/08/2024	22:42:17	 046a40ee-3c26-44ee-b778-b3160f447ba3	 GET 	 undefined 	 /employees
23/08/2024	22:43:18	 82b5be6d-94c1-497e-9211-a81dd7f0212f	 POST 	 undefined 	 /auth
23/08/2024	22:43:40	 c8b142e9-62ca-477a-be0f-c6663f880059	 GET 	 undefined 	 /employees
23/08/2024	22:44:26	 134e7d36-172d-44d8-803a-fd133862c9aa	 POST 	 undefined 	 /auth
23/08/2024	22:44:37	 5eb21ebe-65df-47f3-ae59-129bf927e682	 GET 	 undefined 	 /employees
23/08/2024	22:44:54	 ee33aa89-a666-4b10-9816-46391d5c0623	 GET 	 undefined 	 /employees
23/08/2024	22:45:11	 be05ecd6-3f41-4dc7-bdc1-e91097c692a2	 GET 	 undefined 	 /employees
23/08/2024	22:46:17	 2720b584-0eb9-492c-bfea-3744c70a8cea	 POST 	 undefined 	 /auth
23/08/2024	22:46:30	 5e09ec1a-d98c-4547-b67c-e19c387e61bd	 GET 	 undefined 	 /employees
23/08/2024	22:47:35	 6b4a46a0-68d9-48ab-965c-2d1dcc5499ac	 POST 	 undefined 	 /auth
23/08/2024	22:47:55	 062a4735-5456-4150-8f20-19b14f819b88	 GET 	 undefined 	 /employees
23/08/2024	22:48:08	 0c4ddf77-814f-42f0-9d81-fa41bd0037b2	 POST 	 undefined 	 /auth
23/08/2024	22:48:23	 de249cd6-abdd-4d6e-808c-6c74ce0f6ad4	 GET 	 undefined 	 /employees
23/08/2024	22:49:30	 637721ad-e893-4fe4-9fb3-9f13b26c644b	 POST 	 undefined 	 /auth
23/08/2024	22:49:43	 de5f099f-dddb-4e8c-b9e4-ce5bab28edbb	 GET 	 undefined 	 /employees
23/08/2024	23:03:50	 0825381a-360b-4133-a768-3ba45abdfe2c	 GET 	 undefined 	 /employees
23/08/2024	23:04:20	 846033f6-7259-416c-831f-67aa340af317	 POST 	 undefined 	 /auth
23/08/2024	23:04:39	 5571fa08-c2f4-43de-8bf2-61c4bbb8d140	 GET 	 undefined 	 /employees
23/08/2024	23:05:02	 c2ddfcc5-37bb-4fdf-ad9c-cefe38f3ea13	 GET 	 undefined 	 /employees
23/08/2024	23:05:21	 016d3630-bb69-48e0-9c8a-e3a4d5af4f2c	 GET 	 undefined 	 /employees
23/08/2024	23:05:40	 1c8a53ad-cb59-4666-a13e-73f6bc19a2c9	 GET 	 undefined 	 /employees
23/08/2024	23:05:50	 12024cad-8c62-4de3-bd1d-b404d58bc59b	 POST 	 undefined 	 /auth
23/08/2024	23:06:04	 27ee39c1-2e0c-4076-aef6-63ffae89af13	 GET 	 undefined 	 /employees
23/08/2024	23:07:17	 b06d50bf-2a6b-4b70-beea-21d597d6d522	 POST 	 undefined 	 /auth
23/08/2024	23:07:42	 73c39855-07a1-4011-b850-c5f34cbaf44d	 GET 	 undefined 	 /employees
23/08/2024	23:08:01	 b97d2328-7afd-4351-90cd-2ca5f24cd655	 GET 	 undefined 	 /employees
23/08/2024	23:08:38	 32e65e40-762c-4589-a9a8-382fa02f69d0	 POST 	 undefined 	 /auth
23/08/2024	23:08:54	 745980ba-8211-4f3a-8116-283a5ce30d08	 GET 	 undefined 	 /employees
23/08/2024	23:09:46	 f4c43cf7-62ef-4694-b212-032c0c46324a	 GET 	 undefined 	 /employees
23/08/2024	23:09:51	 c43878ff-5f96-40b7-992b-eb4ee3594d17	 GET 	 undefined 	 /employees
23/08/2024	23:10:28	 2142bb42-e556-479d-97df-e97ed9df602e	 POST 	 undefined 	 /auth
23/08/2024	23:10:43	 1e8fda68-df0d-4477-99d0-70a6d012acba	 GET 	 undefined 	 /employees
23/08/2024	23:13:24	 3a656a8e-2c47-4613-b745-1bf5de8e3dc4	 POST 	 undefined 	 /auth
23/08/2024	23:13:51	 eb74d767-87d2-426a-a006-5b5e7aea7592	 POST 	 undefined 	 /auth
23/08/2024	23:14:15	 3f763713-9c4b-4b97-9297-8cc165aa3869	 GET 	 undefined 	 /employees
23/08/2024	23:15:16	 80b1cc2e-1d29-4a71-96e9-d18a23c6f70a	 POST 	 undefined 	 /auth
23/08/2024	23:15:37	 515914b2-3037-4be3-a851-2c52a1e7ee6a	 GET 	 undefined 	 /employees
23/08/2024	23:59:25	 479ce980-d761-4dd7-b1de-fa69827cdec0	 GET 	 undefined 	 /employees
23/08/2024	23:59:30	 a4530d30-1b74-4339-8351-ed9641b49acb	 POST 	 undefined 	 /auth
23/08/2024	23:59:50	 cacbdd4f-f211-4d5e-90c9-f1d6eee28274	 GET 	 undefined 	 /employees
24/08/2024	00:00:07	 46483f5b-31b8-4ce9-a753-c029911d846f	 POST 	 undefined 	 /auth
24/08/2024	00:00:23	 0a7aff45-a751-40a2-a389-96e556a2231b	 GET 	 undefined 	 /employees
24/08/2024	00:03:14	 53ba7c4e-96d7-4cf9-aa61-e325eb3769da	 POST 	 undefined 	 /auth
24/08/2024	00:03:28	 4f9c9f92-5954-4eca-b948-7bd2051bd678	 GET 	 undefined 	 /employees
24/08/2024	00:03:44	 11478878-4a5d-4a58-b9e2-da5958f57b11	 GET 	 undefined 	 /employees
24/08/2024	00:04:03	 17681a97-c039-47fa-99d2-46b92074c542	 GET 	 undefined 	 /employees
24/08/2024	00:10:31	 5591e84f-4ae0-46c7-bbb8-07e0aa4fafa7	 POST 	 undefined 	 /auth
24/08/2024	00:11:34	 9733a2df-d8a9-4758-8f27-e27a658da0cf	 GET 	 undefined 	 /employees
24/08/2024	00:12:55	 6cd30e48-dab6-459f-b031-47fd1f49c465	 POST 	 undefined 	 /employees
24/08/2024	00:13:14	 e8f4cfd8-ca9d-4474-8501-cc9b1c57499a	 POST 	 undefined 	 /employees
24/08/2024	00:13:36	 01b56fcb-b538-4665-9dfc-63ab3273684e	 GET 	 undefined 	 /employees
24/08/2024	00:13:43	 c4adcfaf-1b4a-4c70-a961-8ba3bf62ffd7	 GET 	 undefined 	 /employees
24/08/2024	00:13:53	 ed245df6-94cc-4b0c-8125-667d6a277ae7	 POST 	 undefined 	 /employees
24/08/2024	00:14:05	 fe1cbaa6-92d0-4f13-9a8c-2b6a0bc2006d	 POST 	 undefined 	 /employees
24/08/2024	00:14:11	 07974124-29fe-4549-9fa3-1c1be1f2e651	 POST 	 undefined 	 /employees
24/08/2024	00:14:31	 aa99e407-034a-4889-b7f4-e936103e8e70	 PUT 	 undefined 	 /employees
24/08/2024	00:14:44	 35bfd405-6dcf-47f7-b45a-f5c740c0ec1b	 DELETE 	 undefined 	 /employees
24/08/2024	00:14:56	 3ff3f973-b974-4cf0-a977-e1836b31d41d	 DELETE 	 undefined 	 /employees
24/08/2024	00:15:08	 e125bba4-78aa-45ca-a550-13ca59b9720b	 GET 	 undefined 	 /employees
24/08/2024	00:15:23	 8eef75e1-4726-4e32-91f9-f795306ec5c9	 POST 	 undefined 	 /auth
24/08/2024	00:15:37	 e890e7c0-7eac-414c-8eec-db6d5eeb2792	 GET 	 undefined 	 /employees
24/08/2024	00:16:06	 65a78e4a-91b8-45b8-bf1c-4a93309cdf04	 POST 	 undefined 	 /employees
24/08/2024	00:16:41	 2253e52a-d992-4760-9ec5-af447a74d997	 PUT 	 undefined 	 /employees
24/08/2024	00:16:58	 4873ce93-43bb-45fd-8dcb-8f1cb03ad0b1	 DELETE 	 undefined 	 /employees
24/08/2024	00:17:05	 0467c908-86ba-4f54-87d9-935b826fb2ad	 DELETE 	 undefined 	 /employees
24/08/2024	00:18:18	 3725bb16-d9d8-4abd-8411-b979a0cb828a	 GET 	 undefined 	 /employees
24/08/2024	00:19:47	 ee632bf0-db07-473c-8016-c5fcef571f24	 GET 	 undefined 	 /employees/3
24/08/2024	00:19:56	 03e045a3-f4d9-46ca-80d9-001b62836fb0	 GET 	 undefined 	 /employees/2
24/08/2024	00:20:01	 20d52a7c-8c55-449e-a84f-0ef6840b2b0b	 GET 	 undefined 	 /employees/1
24/08/2024	00:20:06	 66ff53f9-ff55-4ff3-bc78-6e2f53631fec	 GET 	 undefined 	 /employees/24
24/08/2024	00:20:10	 b4adb9f5-91dc-45e0-ab31-d1b8d2fba702	 GET 	 undefined 	 /employees/25
24/08/2024	00:20:16	 53aad11c-84a5-4199-8748-b49eac1fa44b	 GET 	 undefined 	 /employees/2
24/08/2024	00:20:24	 a27474f2-87ef-4832-b2f0-574e8e988e3d	 GET 	 undefined 	 /employees/7
24/08/2024	00:20:41	 d6a0cbde-eff2-479a-8887-9839ab0510e7	 GET 	 undefined 	 /employees
24/08/2024	01:00:03	 e8e57881-5b62-4b68-b0fe-b7be6d6d98d4	 GET 	 undefined 	 /refresh
24/08/2024	01:00:17	 3001e0e2-a846-491e-8176-4ffcb3ddeca6	 GET 	 undefined 	 /refresh
24/08/2024	01:00:43	 c66e5762-aa76-402d-af9c-5ffe0c9f0ee0	 POST 	 undefined 	 /auth
24/08/2024	01:00:54	 99951c32-6a52-4a2f-b2e5-3e36d1cee2c2	 GET 	 undefined 	 /refresh
24/08/2024	01:02:45	 76cccd15-7b13-4bd0-bc7f-fab8383bddf4	 GET 	 undefined 	 /refresh
24/08/2024	01:03:06	 1d32267d-6fec-4bab-8d38-8110585cec58	 POST 	 undefined 	 /auth
24/08/2024	01:05:01	 fe590d3f-45ed-4d6b-ac70-07a94d6bf7a0	 GET 	 undefined 	 /refresh
24/08/2024	01:07:32	 05a7940c-be81-4b48-9f4e-2711e39ffeed	 GET 	 undefined 	 /employees
24/08/2024	01:08:05	 e412ac40-e339-4c8f-b088-4af43b14da21	 POST 	 undefined 	 /auth
24/08/2024	01:08:24	 41fd9bc2-c1a6-4f7b-9eb1-3fab30f87863	 GET 	 undefined 	 /employees
24/08/2024	01:08:44	 c8b1a843-3560-4da9-9ece-372955203c7b	 DELETE 	 undefined 	 /employees
24/08/2024	01:09:31	 7e5afd9b-6527-4ae2-b8e0-50d10b68e2e7	 GET 	 undefined 	 /refresh
24/08/2024	01:14:46	 ad6447d3-af44-4d58-b2dc-33dbebec3238	 POST 	 undefined 	 /auth
24/08/2024	01:14:56	 9c1a8870-face-49dc-8995-d7e0931da10f	 GET 	 undefined 	 /refresh
24/08/2024	01:15:35	 3e42163d-2b9d-416e-94a1-8b695bc64384	 GET 	 undefined 	 /employees
24/08/2024	01:15:47	 23cb3c53-35ef-41c7-8883-9c030d22e236	 GET 	 undefined 	 /refresh
24/08/2024	01:15:48	 41a087ab-1b8c-4e28-b0d3-6972ca4e95b4	 GET 	 undefined 	 /refresh
24/08/2024	01:15:49	 d3e2479a-00c7-46b6-8672-f8d1b8585b79	 GET 	 undefined 	 /refresh
24/08/2024	01:15:50	 7dd2fb88-8bd2-4b4c-a7fb-44d9d45230bf	 GET 	 undefined 	 /refresh
24/08/2024	01:15:50	 82aa37a5-5784-4d40-b397-742a7d749366	 GET 	 undefined 	 /refresh
24/08/2024	01:15:50	 c54436ae-84bd-4064-b1fa-4cf8c86ae4c2	 GET 	 undefined 	 /refresh
24/08/2024	01:15:51	 1447d754-081b-40da-99ef-89f57e1827d1	 GET 	 undefined 	 /refresh
24/08/2024	01:15:51	 c2404a4e-af79-43eb-a7fb-b4f521ef7168	 GET 	 undefined 	 /refresh
24/08/2024	01:15:51	 31479d1d-fa80-4aca-bd40-329be7df9223	 GET 	 undefined 	 /refresh
24/08/2024	01:17:16	 45d53df9-5ba6-4dfb-b75c-3ec7a60945f8	 GET 	 undefined 	 /refresh
24/08/2024	01:17:18	 307ad91e-9e38-4fd2-a0c3-f056e31bb59e	 GET 	 undefined 	 /refresh
24/08/2024	01:19:18	 2be46622-f93d-4081-9d8b-5d9fd8c2bfa2	 POST 	 undefined 	 /auth
24/08/2024	01:19:24	 14471488-f649-4e3c-95ae-04cf528c13d6	 GET 	 undefined 	 /refresh
24/08/2024	01:20:53	 80b4df3d-e505-417f-9405-6d4695eaa46f	 GET 	 undefined 	 /refresh
24/08/2024	01:20:54	 57f20dfb-0938-4291-a34d-ee5e47a8c4a4	 GET 	 undefined 	 /refresh
24/08/2024	01:20:55	 2f895b34-b38e-4d18-be90-10f0afb6504d	 GET 	 undefined 	 /refresh
24/08/2024	01:20:56	 ef9ec73f-5878-47b8-b488-931e81ebefe8	 GET 	 undefined 	 /refresh
24/08/2024	01:20:57	 5752efdc-3b0f-40cc-94f5-478eb0bfe523	 GET 	 undefined 	 /refresh
24/08/2024	01:20:57	 a76b2a7b-83f7-426e-a76d-e2184da7b519	 GET 	 undefined 	 /refresh
24/08/2024	01:20:58	 73360892-822e-482c-811a-a26c1b9ab7cf	 GET 	 undefined 	 /refresh
24/08/2024	01:20:58	 61fdce01-47a0-4931-8a9e-f0e297f06334	 GET 	 undefined 	 /refresh
24/08/2024	01:21:05	 5e1f097b-c47a-4914-a0d7-73ec37b2c983	 POST 	 undefined 	 /auth
24/08/2024	01:21:10	 a0d65f7d-6f76-4477-b10e-08283e0bbec3	 GET 	 undefined 	 /refresh
24/08/2024	01:21:11	 06b8d055-0dc0-417b-8b2b-b14d75ccabd8	 GET 	 undefined 	 /refresh
24/08/2024	01:21:48	 563b5bda-c5af-44a1-84f6-0426cb693361	 GET 	 undefined 	 /refresh
24/08/2024	01:22:19	 95d42cfb-6457-49d4-946e-fb33b799ff3e	 GET 	 undefined 	 /refresh
24/08/2024	01:22:30	 c1ac882c-46d5-44b2-8a16-e4e49e32ed55	 POST 	 undefined 	 /auth
24/08/2024	01:22:36	 c65a803a-97a8-451b-8373-965c3c987cec	 GET 	 undefined 	 /refresh
24/08/2024	01:24:18	 a0984b2c-0eab-4048-a93e-8f6944ea3340	 GET 	 undefined 	 /refresh
24/08/2024	01:24:23	 c9c528fd-758a-44aa-b843-aff921c85874	 POST 	 undefined 	 /auth
24/08/2024	01:24:29	 fa1bcfa2-3214-48c4-b0c0-85e9881728e2	 GET 	 undefined 	 /refresh
24/08/2024	01:26:51	 9a38e659-b81f-4002-9e21-cee0fa251ff3	 POST 	 undefined 	 /auth
24/08/2024	01:28:22	 071aa09a-48ec-4c54-963c-479d2364e3d1	 GET 	 undefined 	 /refresh
24/08/2024	01:28:30	 b6137565-40b4-46f1-8330-db340778deb3	 GET 	 undefined 	 /refresh
24/08/2024	01:29:35	 6c40d2cf-096f-433e-80b5-dec3a309efee	 POST 	 undefined 	 /auth
24/08/2024	01:29:40	 7d9e63b5-861d-4e8e-a963-d2c3f3302989	 GET 	 undefined 	 /refresh
24/08/2024	01:29:42	 31977dfc-d055-4ae4-b743-384900550f1d	 GET 	 undefined 	 /refresh
24/08/2024	01:29:44	 8ca6e3e4-58f8-45c9-98b2-b3b784b9bc3f	 GET 	 undefined 	 /refresh
24/08/2024	01:30:01	 ead2fc1e-1e9f-4026-807a-f788d42a7840	 POST 	 undefined 	 /auth
24/08/2024	01:30:07	 7ce73d36-9472-4745-9b79-500d0d8becf1	 GET 	 undefined 	 /refresh
24/08/2024	01:32:31	 9a27a9fe-027f-4ef2-8521-a477202221b1	 GET 	 undefined 	 /refresh
24/08/2024	01:32:35	 832da720-9001-40a7-9ed5-73918d6efd9e	 GET 	 undefined 	 /refresh
24/08/2024	01:32:36	 2949a2ea-9b8b-4aa8-a9df-68bb1b2c5f83	 GET 	 undefined 	 /refresh
24/08/2024	01:32:37	 c94b6627-0bb9-4d7d-888c-b04000ff8bb5	 GET 	 undefined 	 /refresh
24/08/2024	01:32:37	 a5fec9c9-d266-4dfd-80b7-c254da3f8b7b	 GET 	 undefined 	 /refresh
24/08/2024	01:32:37	 69afb646-0441-4086-ae8f-8d6557250161	 GET 	 undefined 	 /refresh
24/08/2024	01:32:38	 f27fe9dd-9f73-4c30-88ac-e0129bfe765a	 GET 	 undefined 	 /refresh
24/08/2024	01:32:38	 aaa64e27-bfb9-49c2-8129-3b610f9259d2	 GET 	 undefined 	 /refresh
24/08/2024	01:33:23	 039a7146-abdd-4e52-9cc8-eac390c9bbdc	 GET 	 undefined 	 /refresh
24/08/2024	01:33:24	 f6b7c5d7-7cea-403b-bc51-e34cdc3dfbe4	 GET 	 undefined 	 /refresh
24/08/2024	01:33:25	 ba2a8f50-4790-47bd-9d4f-5d0c3f4f52a2	 GET 	 undefined 	 /refresh
24/08/2024	01:34:00	 e37ac2af-d045-4622-8c92-d0158e85bdb2	 GET 	 undefined 	 /refresh
24/08/2024	01:34:01	 3fd2cb97-e16c-4cf9-b7a1-a52512604d8d	 GET 	 undefined 	 /refresh
24/08/2024	01:34:02	 b82c64f2-4d49-487c-b4e7-24744c3a4cbb	 GET 	 undefined 	 /refresh
24/08/2024	02:06:07	 1bca25c5-6cc1-4002-967a-f4276f095bb7	 GET 	 undefined 	 /logout
24/08/2024	02:06:20	 3bc02a01-761a-43bf-b850-9353dc49f5c4	 POST 	 undefined 	 /auth
24/08/2024	02:06:25	 cff601c5-7b53-44dc-ac7f-afc34e51d522	 GET 	 undefined 	 /logout
24/08/2024	02:06:36	 70ec0903-44c0-4b72-8fda-258f7104c8ca	 GET 	 undefined 	 /refresh
24/08/2024	02:08:42	 d4522e5a-127a-4aa7-994d-7b5010566133	 POST 	 undefined 	 /register
24/08/2024	02:08:48	 a8a43737-4392-4b90-908c-2a6b41a96cd9	 POST 	 undefined 	 /auth
24/08/2024	02:08:50	 6b35484f-cc31-497b-a316-6e16426fddca	 POST 	 undefined 	 /auth
24/08/2024	02:08:55	 7e13dadc-e0e8-45cb-a353-48ffe18cf76a	 GET 	 undefined 	 /refresh
24/08/2024	02:08:55	 e3eaa5f8-2e83-4ac2-94ae-894d76250a58	 GET 	 undefined 	 /refresh
24/08/2024	02:08:56	 01a81b25-8111-4482-907c-f036c29876e0	 GET 	 undefined 	 /refresh
24/08/2024	02:08:57	 175eba42-35f7-4220-a6f1-0f2b536eace6	 GET 	 undefined 	 /refresh
24/08/2024	02:09:04	 5e16e90b-f94a-4b41-8e36-8f532856d470	 GET 	 undefined 	 /employees
24/08/2024	02:09:32	 76810cf6-4f4f-4434-a45e-d51899d234ba	 GET 	 undefined 	 /employees
24/08/2024	02:09:43	 3da825b8-f210-4b64-83ae-ecb15828164a	 POST 	 undefined 	 /employees
24/08/2024	02:09:52	 76aae5e4-c17f-4298-9499-f010ba13b813	 POST 	 undefined 	 /employees
24/08/2024	02:10:08	 fde8f661-4cd7-4b02-840a-5449e094c99d	 GET 	 undefined 	 /employees/7
24/08/2024	02:10:20	 19558d35-dd74-4177-84de-98dcfc1798fd	 DELETE 	 undefined 	 /employees
24/08/2024	02:10:33	 8ec984b3-295f-479d-9d82-05dac15d119b	 DELETE 	 undefined 	 /employees/25
24/08/2024	02:10:52	 6e800e52-8aa4-407b-b0b3-c7fe58418af5	 DELETE 	 undefined 	 /employees/25
24/08/2024	02:11:16	 521af149-c18b-4d2e-9a83-d55a9749e344	 DELETE 	 undefined 	 /employees/22
24/08/2024	02:11:30	 ca037e8f-08b0-4de5-aa13-65acfcdd50c6	 GET 	 undefined 	 /refresh
24/08/2024	02:11:42	 946cbb35-d741-4514-bf6b-c9ebede77dc7	 DELETE 	 undefined 	 /employees/22
24/08/2024	02:12:02	 bf9affab-476d-43fc-9941-6cf97f63fd45	 GET 	 undefined 	 /employees/7
24/08/2024	02:12:10	 25dbe88d-3ba5-4795-ba72-94e6c9443153	 PUT 	 undefined 	 /employees
24/08/2024	02:12:23	 c7bb1757-a21f-4c4b-a9b6-a6370478452f	 GET 	 undefined 	 /employees
24/08/2024	02:12:42	 4658bd60-0e6f-46b8-9e67-61b6fbf2b294	 DELETE 	 undefined 	 /employees/
24/08/2024	02:12:48	 6d3e6be9-0d89-4f1b-8df2-6ba18148343e	 DELETE 	 undefined 	 /employees/
24/08/2024	02:13:01	 1d1eb291-3829-4941-b8f5-8205272650f8	 PUT 	 undefined 	 /employees
24/08/2024	02:13:08	 227cad78-637a-4202-97fd-23b1a72a1dc4	 PUT 	 undefined 	 /employees
24/08/2024	02:13:19	 805d320f-da79-4df0-b45b-8c53083fb700	 GET 	 undefined 	 /logout
24/08/2024	02:13:25	 3c138191-a092-4665-a330-275d10b0ccf9	 GET 	 undefined 	 /employees
24/08/2024	02:13:35	 2a699896-241d-4fb9-b77c-453d3e269881	 POST 	 undefined 	 /employees
24/08/2024	02:13:40	 d1ce4c0d-554c-4d88-b6c0-fe5179548978	 POST 	 undefined 	 /employees
24/08/2024	02:13:45	 4c25d11f-af02-4497-827e-b61c7b54d831	 GET 	 undefined 	 /logout
24/08/2024	02:13:46	 da266229-0a6f-45b6-97f6-398d92fcf98b	 GET 	 undefined 	 /logout
24/08/2024	02:13:46	 f1e87d5e-c481-4824-b1e0-c979a07757a1	 GET 	 undefined 	 /logout
24/08/2024	02:13:51	 ca522452-ec69-49e0-9e69-8a8bd366932c	 GET 	 undefined 	 /refresh
24/08/2024	02:13:55	 985bc7aa-a464-4b63-a12a-d24f9da8a4c3	 GET 	 undefined 	 /employees
24/08/2024	02:14:04	 4222d8e9-070e-48d2-984c-f3f4efc12751	 GET 	 undefined 	 /employees
24/08/2024	02:14:13	 6f979041-99b9-4fa5-9237-308316f4496e	 GET 	 undefined 	 /logout
24/08/2024	02:14:14	 043ee707-de44-413f-bc34-da3077dc5846	 GET 	 undefined 	 /logout
24/08/2024	02:14:22	 010ff0b8-3897-4937-8d57-99352252976f	 GET 	 undefined 	 /employees
24/08/2024	02:14:37	 03ed34e1-c725-4bce-804a-092eaa59d1ec	 POST 	 undefined 	 /employees
24/08/2024	02:14:42	 70b26c0a-5e0f-48fc-ad7f-d57a054846bf	 GET 	 undefined 	 /employees/7
24/08/2024	02:15:48	 235ba15d-752d-499b-9017-abcf53d26e03	 GET 	 undefined 	 /logout
24/08/2024	02:15:52	 0e8cf06b-440a-4bd5-85de-0a8ac5d85e54	 GET 	 undefined 	 /refresh
24/08/2024	02:16:00	 b2ac6a8d-44d3-4c59-a436-2cee68a0b516	 DELETE 	 undefined 	 /employees/
24/08/2024	02:16:11	 15d284b2-bac0-4e76-86b9-df2cbff3662c	 DELETE 	 undefined 	 /employees/
24/08/2024	02:16:48	 2380adab-6854-41ce-9aff-f6d43ec2c5ea	 DELETE 	 undefined 	 /employees/
24/08/2024	02:17:03	 5ae4a016-ba04-4215-a3f5-baa25a7a9314	 PUT 	 undefined 	 /employees
24/08/2024	02:17:11	 42a1ead6-06c9-400f-a232-c066fd80b031	 POST 	 undefined 	 /employees
24/08/2024	02:17:19	 bb02ef0c-395d-413f-8799-695d59f5567e	 GET 	 undefined 	 /employees
24/08/2024	02:17:28	 fdc8ba3f-6b9d-4680-a2cc-46557ce5a698	 POST 	 undefined 	 /auth
24/08/2024	02:17:41	 7e6495c9-098e-425a-b22c-5821b6310e66	 POST 	 undefined 	 /auth
24/08/2024	02:17:57	 47710bef-f46e-4389-89c0-5a33ca973a0a	 DELETE 	 undefined 	 /employees/
24/08/2024	02:18:06	 c314f06f-31d3-42f8-969f-5b1bae6f1c19	 PUT 	 undefined 	 /employees
24/08/2024	02:18:13	 78b35808-2163-49a9-821d-5445b89a83b7	 PUT 	 undefined 	 /employees
24/08/2024	02:18:28	 870d1b7f-33d5-40d3-a0fc-b234cba11236	 GET 	 undefined 	 /employees/7
24/08/2024	02:18:44	 ac3d351f-8d97-43a7-ae34-d79df92caca2	 POST 	 undefined 	 /employees
24/08/2024	02:19:01	 81402359-f633-4fa7-ad5c-0b66c830b563	 GET 	 undefined 	 /employees
24/08/2024	02:19:10	 587459a5-a0a1-4057-aa16-17cbd0e71e2a	 GET 	 undefined 	 /logout
24/08/2024	02:19:15	 67b8d88e-b14b-46d5-a2cc-2c7cc4f16c22	 GET 	 undefined 	 /refresh
24/08/2024	02:19:16	 64794cb8-b2d6-4890-8cdd-aa7bca36d585	 GET 	 undefined 	 /refresh
24/08/2024	02:19:17	 2a14f0ae-69eb-4da8-8bf6-f85c50aa1f5f	 GET 	 undefined 	 /refresh
24/08/2024	02:19:39	 d057dec9-2603-4c07-9c78-6dbdf47477cf	 DELETE 	 undefined 	 /employees/
